,cohens_d
1026,-3.0522488947684407
1027,-3.5598416931082615
1028,-5.181396575141218
1029,-4.936478636753491
1030,-4.635825465487649
1031,-4.112071234356122
1032,-5.652459185059367
1033,-4.323925985414931
1034,-3.7596781124931167
1035,-3.6913838618288466
1036,-4.271167976067646
1037,-2.336568131255605
1038,-2.2447629457369134
1039,-4.439659965641488
1040,-5.9685812864139836
1041,-2.5891679560521337
1042,-5.459616576723462
1043,-3.399319038467531
1044,-4.156448487792217
1045,-5.203452767330385
1046,-3.7560776449994093
1047,-3.5637240703065456
1048,-5.1950894689150005
1049,-2.9330957319835083
1050,-4.182260751299856
1051,-2.757391470956578
1052,-5.3108033070206115
1053,-5.637317475677645
1054,-4.367000207905478
1055,-4.115320096770864
1056,-2.972403005192556
1057,-1.8839549014539143
1058,-4.101463505599052
1059,-2.2597410475503383
1060,-3.115095807312194
1061,-4.513248045031823
1062,-4.650800359602683
1063,-2.8637800403745173
1064,-3.504062755653594
1065,-2.7138500483083505
1066,-3.1397486883445826
1067,-2.9073487965228106
1068,-3.1848701687396246
1069,-3.2602070030754455
1070,-5.578613500271664
1071,-4.682055597194218
1072,-4.467563571142537
1073,-3.29114483430586
1074,-3.738893931164468
1075,-2.4536660264968875
1076,-3.9939480857297003
1077,-4.45229390728166
1078,-4.1790526836531825
1079,-3.4977607847919985
1080,-2.7492647769376632
1081,-4.959143630518383
1082,-4.22373852526652
1083,-4.560436349992614
1084,-4.479937085653965
1085,-3.1299172903424166
1086,0.20007133909198618
1087,-1.8202405546987073
1088,-2.89042263592171
1089,-1.640660418153154
1090,-3.7098081576859223
1091,-2.544879712285687
1092,-4.515220165620895
1093,-4.911827748052357
1094,-4.5929074387286475
1095,-4.394888252249838
1096,-6.007554253823231
1097,-3.9640548711051666
1098,-3.8611257052784107
1099,-3.0619040550821834
1100,-4.28061768376991
1101,-4.760661678766639
1102,-6.422777843431988
1103,-4.732878651299206
1104,-5.856383871477802
1105,-3.4041684877087603
1106,-3.5603900895525706
1107,-3.427695822466573
1108,-3.0118676481476943
1109,-4.419643408692044
1110,-3.795008607077409
1111,-4.441020325670304
1112,-5.758897238095912
1113,-4.67197125568895
1114,-3.633366561581872
1115,-3.0030868700924973
1116,-3.392496481683344
1117,-3.808001263461432
1118,-3.375789238627076
1119,-4.658608264986136
1120,-5.50236937204067
1121,-3.3999055898445354
1122,-3.767450951307134
1123,-3.3357318555565465
1124,-0.8069324648013938
1125,-2.404121364419501
1126,-3.366229937973588
1127,-4.965483348826481
1128,-4.189407758775089
1129,-3.7290969761766672
1130,-4.161703868192516
1131,-2.965826817739316
1132,-3.9466552586098596
1133,-4.947894206996255
1134,-5.046753558558345
1135,-3.717973580447372
1136,-4.718643951929307
1137,-3.830826507130685
1138,-3.1746007165717933
1139,-1.0920228943768446
1140,-3.91857727306098
1141,-3.862385441533361
1142,-4.014308702288977
1143,-2.1556119650383923
1144,-4.261190341696667
1145,-3.305000291115653
1146,-4.214544237319097
1147,-3.7358310439665487
1148,-5.320200700741978
1149,-3.855381827598016
1150,-4.3355999270864976
1151,-4.572119842384152
1152,-3.5400195112921673
1153,-3.9705404179200854
1154,-4.651072286169677
1155,-3.0018969888104876
1156,-4.359177623477586
1157,-4.8746284126001225
1158,-3.2748592340316356
1159,-3.6759878925132856
1160,-3.991300047470544
1161,-4.484041375135051
1162,-2.591001513405387
1163,-3.460191643730786
1164,-3.29387117211512
1165,-3.44708680615376
1166,-0.6577408565499245
1167,-3.0623194681764714
1168,-5.137828457034165
1169,-3.839705073809445
1170,-4.778903852618117
1171,-2.9360325929934254
1172,-4.426643724634972
1173,-3.990832603566747
1174,-3.005612507979492
1175,-4.098058334205861
1176,2.0439308411475605
1177,-3.681880133467784
1178,-3.423406698042929
1179,-4.0377923123750685
1180,-4.430152050917552
1181,-4.140847243204632
1182,-3.396969269668255
1183,-2.856379141821507
1184,-5.600954476108366
1185,-3.6296782659922884
1186,-3.2087256730025167
1187,-4.3942327402054815
1188,-5.145040355108939
1189,-2.8322088099334497
1190,-3.9189824895839873
1191,-4.005575565071827
1192,-3.42692064718902
1193,-4.439123658109462
1194,-5.121832746463261
1195,-0.2317026803496415
1196,-4.18071968649638
1197,-4.808330394490029
1198,-1.6460276029913683
1199,-4.442703961554128
1200,-4.976158330964871
1201,-1.897523346694219
1202,-4.343471055140931
1203,-4.8570397778668095
1204,-5.033895341723237
1205,-3.3986754240679784
1206,-3.4024226943196365
